y,locality,seg_phos,seg_psize,seg_pet,seg_mat,seg_decs,US_RockPhos,USCalcium,native.bio,exotic.bio,fdval
2008,Tararu Stream,4,5,1101.41,138.2767,2365.1867,4,2,2.3333,0,168.9123
2008,Waiomu Stream,4,5,1121.45,140.1575,2368.43,4,2,2.75,0,168.9123
2008,Mangahowhi Stream,1.625,2.875,1018.015,115.425,2313.235,1.5885,1.5425,3,0,86.617
2008,Mangahowhi River,2,1.73,912.32,104.97,2301.94,2,1.908,2,1,43.0287
2008,Mangarangiora Stream,1.6,2.62,1043.06,118.16,2292.09,1.908,1.908,2,1,553.3294
2008,Mangawhero Stream,2,1,871.78,100.51,2296.34,2.041,1.227,0,1,269.0739
2008,Marahau River,1,2.95,1192.22,124.81,2411.97,1,1,1,0,276.1451
2008,Manawatu River,1.8,0.9,1063.79,129,2300.95,1.832,1.832,5.5,1,419.2709
2008,Tiritea Stream,2,1,1071.54,128.79,2304.24,2,2,4,1,162.8187
2008,Cave Stream,3,2,833.6267,97.65,2285.86,3,1,1.6667,0.3333,392.5399
2008,Hinatua River tributary,3,3,740.3867,111.4033,2189.7033,3,1,1.3333,0,293.6408
2008,Saltwater forest pool,2.9967,3,730.9133,110.5317,2188.1717,2.995,1,0.1667,0.8333,424.757
2008,Hinatua River tribuatary,3,3,748,112,0,3,1,1,0,955.0379
2008,Taharua River,1.3,2.7,891.1,96,2330.44,1.162,1,0,1,841.0189
2008,Te Apiti Stream,1.35,2.96,1228.44,131.38,2337.14,1.479,1.805,1,0,66.4167
2008,Waikoau Stream,1.94,1.26,1132.36,109.18,2361.36,1.818,1.818,0,0,392.7222
2008,Ahuriri Lagoon tributary,2,3,1373.72,137.67,2376.56,2,2.917,2.3333,1,429.7778
2008,Doctors Stream tributary,4,1,1319.52,126,2400.93,4,2,1,0,311.3151
2008,Moutere River tributary,1.94,2.5325,1200.9975,123.085,2407.3725,1.9518,1.4762,2.75,0,325.9981
2008,Unnamed stream Waimea Inlet,1.564,3.083,1192.304,123.184,2397.561,1.5024,1.7299,2.9,0.1,292.7288
2008,Moutere Inlet tributary,1.8767,2.5633,1202.78,124.3,2408.4467,1.8273,1.4137,2.6667,0,1111.7912
2008,Waimea Inlet tributary,1.67,2.66,1211.5,124.32,2403.64,1.364,1.182,3,0,1661.7502
2008,Lees Creek,3.34,3.64,1020.17,78.4,2352.72,3.328,1.003,0,1,862.4843
2008,Rainbow River tributary,3.27,3.71,950.7,64.67,2348.7,3.237,1.258,1,1,1205.1213
2008,Rainbow River,2.87,2.335,1093.23,79.91,2362.05,3.2225,1.34,0.5,0.5,392.5399
2008,Judges Creek,3.06,3.94,1083.98,72.29,2364.07,2.97,1.032,0,1,293.6408
2008,Wairau River,3.91,3.09,1058.47,67.845,2360.44,3.366,1.2405,1,1,571.2561
2008,Island Gully,3.34,3.66,1005.69,61.55,2354.33,3.357,1.184,1,1,512.634
2008,Ferrer Creek,3,2,1197.22,125.26,2415,3,2,2.5,0,122.6029
2008,Motupipi River,1.408,2.514,1063.39,126.948,2363.316,1.5258,1.679,4.2,0,207.0297
2008,Motupipi River tributary,2.7425,3.2675,1066.0125,126.45,2364.4625,2.9542,2.211,3,0.25,238.5645
2008,Unnamed stream Wainui Inlet,1.05,3.2,1057.124,126.176,2361.558,1.0334,1.0114,2,0,657.3557
2008,Ellis Creek,3.634,3.282,1064.044,126.96,2362.698,3.6694,2.2264,4,0,64.1062
2008,Waikoropupu River tributary,2.34,3.03,1043.35,124.48,2359.72,2.32,2,2.5,0,279.4126
2008,Ellis Creek tributary,3.94,2.94,1066.07,127.3,2362.98,3.963,2,1,0,331.5963
2008,Mangaroa Stream tributary,4.84,1.04,1028.55,133,2333,4.651,1.913,1,1,43.0429
2008,Kaikura Stream,4.47,1.13,1028.39,132.98,2332,4.308,1.829,1,1,47.1536
2008,Oroua Stream,5,1,1029.01,132.99,2332.25,5,2,1,0,458.5357
2008,Ngaere Stream tributary,4.69,1,919.71,118.74,2335.84,4.336,2,0,1,1468.1571
2008,Unnamed spring,3.46,1,940.54,120.52,2337.42,3.4,2,0,0,358.9986
2008,Warea River tributary,4.99,1,1026.48,133.77,2343.27,4.976,2.008,0,1,156.5679
2008,Unnamed stream Kenepuru Head,2.4367,3.4367,1053.7683,119.6583,2351.5317,2.518,1.0035,2,0,501.2357
2008,Unnamed stream Elie Bay,2.902,3.902,1048.204,119.594,2350.892,2.938,1,2.8,0.2,580.8429
2008,Unnamed stream Hopai Bay,2.365,3.365,1068.85,122.855,2349.94,2.42,1,2.5,0,709.975
2008,Opawa River tributary,4,2.48,1282.32,126,2395.64,4,2,4,1,0.001
2008,Kaimiko Stream,3,4,1057.22,122.68,2364.04,3,1,6,0,662.3786
2008,Waima River tributary,3.16,2.08,1595.49,119.95,2420,3,1,0,0,595.1321
2008,Taylor River tributary,4,1.245,1298.73,126,2396.925,4,2,2.5,0,441.9143
2008,Dunsandal Creek,3.19,3.91,1591.73,117.36,2416.61,3.076,1.038,0,0,204.6321
2008,Unnamed Stream Endeavour Inlet,3,4,941.3,111.61,2326.43,3,1,3,0,2313.925
2008,Castor Stream,3,4,1078.26,124.72,2366.5,3,1,2,0,16.8643
2008,Ruataniwha Stream,3,4,1067.46,124.44,2363.8,3,1,2,0,22.2607
2008,Lake Waiparera,1,1.57,1170,158,2357,1,1.433,0,0,613.6619
2008,East Hawdon Stream,3,4,1025,84,0,3,1,1,0,64
2008,Lillburn River,3.42,3.58,1106.4,91.32,2310.4,3.261,1.261,1,0,191.1926
2008,Mounseys Stream tributary,4,3,1176.89,105,2302,3.476,2,2,0,140.9087
2008,Robert Creek,3.19,2.66,1046.01,90.3,2260.36,3.063,1.158,1,1,0.001
2008,Waipahi East Branch tributary,3.695,1.92,789.105,93.025,2132.655,3.7035,1.7035,2,0.5,0.001
2008,Waikaka Stream tributary,3.12,2.05,853.55,97.3,2153.07,3.148,1.645,2,0,0.001
2008,Mill Creek,4,5,650.46,95.02,2089.72,4,2,1,0,142.3571
2008,Puremahaia River,3.65,3.18,1030.48,126.6,2353.23,3.565,1.864,3.5,0,48.6429
2008,Takaka River tributary,1,1.99,1058.31,127,2361.34,0.989,0.989,4,0.5,161.1232
2008,Seaton Valley Stream,2.51,2.246,1214.574,124.83,2403.184,2.5004,1.7502,2.6,0,313.2054
2008,Unnamed Stream Hortons Valley,1.35,2.83,1198.62,123.08,2405.8,1.306,1.153,2,0,194.4518
2008,Waiwhero Creek,1.14,3.51,1182.94,121.95,2409.75,1.061,1.031,1,0,248.0214
2008,Dove River tributary,2.77,3.77,1167.64,118.11,2399.64,2.714,1.571,2,1,81.0179
2008,Little Kaituna Stream,2.48,4.48,1011.63,126.02,2349.58,2.489,2.64,2,0,80.1786
2008,Little Kaituna Stream tributary,2.01,3.42,1014.25,126.3,2350.06,2.021,2.125,2.6667,0,39.7536
2008,Tukurua Creek,1.54,4.01,987.3,122.77,2346.98,1.515,2.148,3.5,0,0.001
2008,Flowers Creek,1.41,3.59,976.19,126.33,2343.87,1.401,1.2,3,0,140.6406
2008,Oruakertaki Stream,2,1,1019.7,123.19,2277.89,2,2,2.3333,0.6667,238.5645
2008,Oruakertaki Stream tributary,2,1,996.41,119.46,2278.53,1.972,1.972,3,1,657.3557
2008,Oruakeretaki Stream tributary,2,1,996.41,119.46,2278.53,1.972,1.972,5,2,521.2744
2008,Raparapawai Stream,1.8567,1.76,979.6067,122.26,2272.9567,1.5977,1.556,2.3333,0.6667,157.7766
2008,Esk River tributary,1,2,1037.67,90.56,2355.1,1,1,0,1,293.1721
2008,Piako River,1.5267,1.5267,1079.8167,139.6133,2356.42,1.529,1.529,2,0.3333,955.0379
2008,Mangauika Stream,2.22,2.51,915.51,122.94,2326.54,2.833,1.019,2,1,0.001
2008,Kapuni Stream,3.8843,1.3743,978.37,123.7129,2343.3,4.6954,2.0739,1.7143,0.2857,0.001
2008,Maitai River,1.6735,3.0353,1153.1776,119.2306,2392.7871,1.5003,1.9716,2.8824,0.4706,19.6125
2008,The Brook,1.35,3.356,1120.131,115.246,2389.05,1.3507,1.9518,3.1,0.3,47.7088
2008,The Brook tributary,1,4,1038.05,104.98,2378.43,1,2,2,0,102.4389
2008,Maitai River North Branch,1,4,1116.4,116.08,2387.72,1.392,1.805,1,0,169.566
2008,Maitai River South Branch,1,4,1083.296,111.374,2384.094,1,1.792,2.4,0.6,564.8138
2008,Sclanders Creek,1,4,1036.33,104.77,2379.43,1,1.879,1,1,0.001
2008,Wakapuaka River,2.1431,3.5977,1122.5446,120.5038,2384.7123,2.3509,2,2.9231,1.0769,42.3514
2008,Slater Creek,1.61,4,1075.19,113.11,2379.77,1.561,1.72,1,0,0.001
2008,Wakapuaka River tributary,1.09,4,1022.06,107.28,2373.2,1.078,1.961,1,0,0.001
2008,Lud River,1.59,3.779,1125.471,118.369,2386.554,1.428,2,2.7,0.3,636.7812
2008,Lud River tributary,1.0475,3.985,1109.0625,116.0925,2385.545,1.0648,2,1.25,0,0.001
2008,Teal River,1,4,1103.3886,115.7843,2384.18,1,2,1.8571,0.5714,36.7833
2008,Orphanage Stream,1.925,2.925,1178.8538,123.9662,2395.6388,1.8086,1.7719,3.125,0,308.1813
2008,Orphanage Stream tributary,1.2256,3.3889,1126.8767,117.2456,2389.9989,1.21,1.6607,2,0,0.001
2008,Jenkins Creek,1.5114,2.9164,1144.2514,118.9979,2392.1507,1.5354,1.4405,3,0,287.2438
2008,Jenkins Creek tributary,1.69,2.8,1173.45,122.95,2395.87,1.723,1.516,3,0,0.001
2008,Saxton Creek,2.76,2.24,1188.18,124.92,2395.94,2.799,2,2,0,965.7875
2008,Saxton Creek tributary,1.16,3.55,1157.65,121.47,2393.17,1.183,1.936,2,0,0.001
2008,Shag River tributary,3,3.4675,866.375,77.4,2185.9175,3,1.333,0.25,0,0.001
2008,Shag River,3,2.3725,916.705,87.7275,2183.18,3.1905,1.6985,3.25,0.75,99.1282
2008,Mangatawhiri River,1,3.7473,999.2255,130.1309,2361.97,1.0009,1.0009,2.1818,0.0909,53.9013
2008,Mangarakau Swamp,1,2.99,963.41,128.33,2332.42,1,1.378,0,1,64.9996
2008,Lake Tutira tributary,2,4.12,1270.1,126.13,2364.31,2.008,2.758,0,0,119.8686
2008,Mangatepopo Stream,2,1,870.415,104.835,2306.17,2,1,0.5,0,102.4011
2008,Whakapapa River,1.53,2.88,789.03,95.84,2299.28,1.792,1,0.3333,0.6667,208.6072
2008,Mangaparo Stream,2,1.0033,960.79,129.5633,2322.3867,2.0417,2,1.6667,0.3333,0.001
2008,Waitao Stream,1.68,1.32,1186.585,141.675,2377.105,1.5085,1.5085,5,1,571.2561
2008,Arateka Stream,1.71,1.29,1176.94,141.42,2375.59,1.729,1.729,7,0,0.001
2008,Kaiate Stream,1.41,1.59,1186.1,141.7,2376.67,1.778,1.778,5,1,281.8031
2008,Owairoa Stream,2,1,1023.31,118.12,2359.55,2,2,1,0,592.8656
2008,Whakarongataheke Stream,2,1,1134.28,129.18,2365.9,1.777,1.759,3,0,0.001
2008,Lake Pakiaka tributary,2,1,977.65,112.42,2344.77,2,2,0,0,1113.76
2008,Gorge Creek tributary,2.03,2.4533,872.8667,97.8,2138.09,1.753,1.3763,0.3333,0,387.6769
2008,Upper Narrowdale Stream,1.36,3.64,835.28,94.97,2129.21,1.154,1.077,1,1,142.6575
2008,Lower Narrowdale Stream,1,4,825.34,93.7,2128.53,1,1,1,1,508.5284
2008,Edward Stream tributary,3.6862,3.3138,1143.805,77.66,2305.1675,3.4314,1.212,2.25,0,519.4096
2008,Snowy Gorge Creek,3.43,1.69,1112.92,81.64,2300.14,3.483,1.379,1.5,2,137.4249
2008,Ahuriri River,3.97,2.53,1105.47,80.84,2299.27,3.484,1.163,2,1,372.1976
2008,Fraser Stream tributary,4,2.4,1134.5075,91.7275,2291.645,3.8662,1.3405,2,0.75,174.9021
2008,Canyon Creek,1.37,1.83,1073.36,78.63,2289.23,2.358,0.792,1,0,40.0165
2008,Ahuriri River tributary,0.5971,0.7957,1084.4257,79.5414,2291.66,2.3341,0.8247,1.7143,0.5714,38.752
2008,Clark Creek,3.64,1.34,1136.43,93.97,2287.18,3.636,1.936,1,1,86.4484
2008,Clark Creek water race,3.025,2.8,1128.955,92.14,2286.64,3.039,1.4355,1,1,289.5983
2008,Clark Creek tributary,3,2.265,1114.365,89.625,2284.09,3,1.3275,0.5,0.5,220.0423
2008,Otamatapaio River,3.3667,2.85,1015.7233,74.6433,2273.2117,3.4035,1.4233,0.8333,0.6667,0.001
2008,Waituna Creek,1,1,791,101,2130,1,2,2,0,667.6744
2008,Moffat Creek,2,2.5,791.5,101,2127.52,1.2875,1.8565,2.5,0,608.6138
2008,Tarawera River tributary,4,3,978.85,112.7,2357.06,4,1,0,0,669.1837
2008,Lake Tarawera tributary,2.99,1.7267,1020.5,119.35,2357.5933,3.2087,1.6243,0,0,122.8075
2008,Lake Rotokakahi tributary,1.72,1.28,982.89,112.43,2352.33,1.897,1.897,1,1,493.147
2008,Wairoa Stream,2.57,1.88,1056.1567,128.36,2341.2833,2.5557,1.654,0.3333,0.3333,146.9543
2008,Wairua Stream,2.49,1.51,1012.34,118.87,2355.82,2.503,1.871,1,1,608.6138
2008,Lake Rotoaira tributary,2,1,941.54,100.26,2315.12,2,1,1,1,382.9965
2008,Waitekuri River,4,5,1208.86,143.98,2378.73,3.367,1.789,3,0,195.2537
2008,Waitekuri River tributary,3.925,4.975,1170.465,138.165,2374.645,3.902,1.9675,1.5,0,478.1031
2008,Cold Stream,2,2,834.74,112.15,2331.43,2,3,0.5,1,1306.6377
2008,Oaonui Stream,2.58,2,952.0667,128.5633,2337.6533,3.846,2.089,2,0,551.8108
2008,Te Popo Stream,5,1,790.68,104.34,2330.93,4.998,2,1,0,1489.6257
2008,Waipuku Stream,5,1,738.32,99.02,2327.41,5,2,1,1,0.001
2008,Waiaua River tributary,2,2,860.56,115.93,2332,3.619,2.269,0.5,1,0.001
2008,Manganui River,3.7456,1,924.2089,122.5789,2341.5067,4.5777,2,1.6667,0.3333,243.7962
2008,Manganui River tributary,5,1,932.88,123.04,2342.07,4.9965,2,2.5,0.5,553.5557
2008,Boundary Creek,3,3,985.8133,72.9867,2253.1033,2.987,1.3333,0.6667,0.6667,65.8432
2008,Kakapo Stream,3.89,1,1008.29,134,2344.93,3.747,2,5,0,43.6147
2008,Oakley Creek tributary,2.8367,3.3267,1170.9733,146.8733,2385.1333,2.9253,1.0887,1,1,276.2157
2008,Oakley Creek,2.83,3.16,1173.18,146.82,2385.34,2.752,1.18,2,1,501.738
2008,Hobson Bay unnamed tributary,2.32,2.97,1214,150.5,2387.09,1.917,1.262,1,0,45.7289
2008,Unnamed Spring Ahuriri River East Branch,4,3,1132.71,84.61,2303.4,3.251,1.075,1,0,1121.6151
2008,Unnamed tributary Ribbonwood Creek,3.4,3.6,1056.03,74.22,2292.78,3.4,1.02,1,1,657.8699
2008,Ahuriri River East Branch,4,3,1132.0367,84.6367,2303.38,3.2143,1.0813,1,1.6667,1465.558
2008,Unnamed Stream Ahuriri River East Branch,3.8,3.2,1100.07,80.15,2298.51,3.371,1.023,0,2,0.001
2008,Argosy Stream,4,5,1041.07,129.38,2361.38,4,2,3,0,220.1603
2008,Cook Stream,1,4.24,1207.45,144.94,2379.54,1,1,1,0.5,568.9708
2008,Waiwawa River tributary,3.44,3.88,1147.51,139.21,2373.22,3.582,2,3,0,245.7785
2008,Huakitoetoe Stream,1.43,1.57,1224.25,146.36,2379.11,3.139,1.713,4,1,779.8807
2008,Kopurukaitai Stream,3.2,3.4,1215.48,145.5,2378.67,3.939,2,1,0,1292.6533
2008,Pounui Stream,1.92,1.32,1106.51,129.02,2329.05,1.226,1.31,1,0,243.7962
2008,Pahaoa River,1,4,1212.02,129.04,2340.42,2.42,1.892,4,0,4029.1335
2008,Pahaoa River tributary,1,4,1197.16,123.76,2335.64,1,1,1,0,90.4714
2008,Mataikona River tributary,1.49,2.52,1166.84,132.05,2291.78,1.305,1.305,4,0,2216.0181
2008,Mukamukaiti Stream,1.83,1.5,1116.5,129.08,2334,1.035,1.035,1,0,0.001
2008,Motuwaireka Stream,2.72,2.25,1260.05,133.03,2323.12,2.124,1.694,3,0,58.2051
2008,Hikurangi Stream,1.5,3,962.08,104.46,2295.11,1.481,1.481,1,0,1081.6914
2008,Mangawharariki River,1.975,2.32,971.155,107.46,2291.815,2.202,1.8455,1,0,626.5185
2008,Pourangaki River,1.52,2.94,974.44,107.66,2294.08,1.455,1.455,1,2,318.3981
2008,Mangakukeke Stream,1.53,2.88,971.74,106.78,2294.06,1.663,1.663,1,2,1052.8811
2008,Manawatu River tributary,1.924,2.462,1023.728,126.072,2298.092,1.9752,1.6304,2.6,1.4,558.6293
2008,Kaikokopu Stream,3,2,1107.01,129,2324,3,2,2,0.5,214.8533
2008,Tokomaru River,1.925,1.23,1053.205,126.84,2310.305,1.6805,1.6805,4,1,65.7093
2008,Middle Creek,1.09,3.73,1086.59,130.4,2276.43,1.019,1.019,3,0,554.6429
2008,Akitio River tributary,2.82,4.72,1111.91,131.69,2282.14,2.889,1.97,2,0,308.0162
2008,Kauarapaoa Stream,1.075,4.695,1130.385,126.135,2337.655,1.0745,1.0605,2,0,374.0242
2008,Turitea Stream,1.68,2.05,1029.69,124.39,2295.46,1.645,1.645,3,1,153.2335
2008,Lake Papaitonga Inlet,1.99,0.99,1041.56,127.8,2311.74,1.994,1.994,1,1,0.001
2008,Hokio Stream,3,2,1037.91,128,2314,3,2,3,0,488.395
2008,Tapuata Stream,1.82,1.715,1038.955,122.115,2282.63,1.9895,1.9895,1.5,0,308.0162
2008,Makorokio Stream,1.5967,2.2133,992.8067,118.0733,2303.16,1.5673,1.5673,3.3333,1,374.0242
2008,Kaukore Stream,1.675,2.21,1044.115,126.73,2321.985,1.546,0.992,3.5,0,153.2335
2008,Ohau River,1.5733,2.2733,999.1867,119.7067,2304.75,1.4787,1.4787,3,1,145.6015
2008,Kahuterawa Stream tributary,1.67,2,918.77,103.76,2294.17,1.504,1.504,2,1,0.001
2008,Kahuterawa Stream,1.71,1.87,1017.9,119.8133,2299.6,1.697,1.697,3,0.6667,102.4389
2008,Orekena Stream,3.92,4.84,1097.6,137.99,2372.43,3.921,2,3,0,853.7361
2008,Kurere Stream,2.41,2.115,1113.29,140.925,2375.13,2.2705,2.3715,2.25,0.5,424.757
2008,Unnamed drain Hokitika cemetery,2.45,2.9,794.69,114.87,2213.92,2.426,1.072,0,1,955.0379
2008,Serpentine Creek tributary,3,3,833.83,115.8955,2220.8318,3,1,0.9091,0.0909,182.4818
2008,Unnamed pool Hokitika Airport,2.94,2.91,795.05,114.71,2213.07,2.926,0.997,0,1,647.2046
2008,Unnamed Drain Hokitika Airport,2.6133,2.9183,792.8,114.6217,2213.3,2.5928,1.035,0.1667,0.8333,162.8187
2008,Unnamed Pond Hokitika Airport,2.94,2.91,795.05,114.71,2213.07,2.926,0.997,1,0,392.5399
2008,Unnamed Pond Pakahi,3,3,792.26,114.52,2212.86,3,1,1,0,293.6408
2008,Rararimu Stream tributary,1.44,2.67,944.23,132.75,2321.26,1.441,1.441,3.5,1,93.7658
2008,Paparahia Stream tributary,2,1,970.94,135.34,2324.74,2,2,6,0,38.9824
2008,Paparahia Stream,2,1,971.32,135.19,2325.13,2,2,7,0,159.6321
2008,Mangaotaki Stream tributary,1,4,861.145,120.185,2315.425,1,1,2,0,200.8
2008,Cosseys Reservoir tributary,1,4,1008.11,134.26,2362.47,1,1,2.25,0,243.95
2008,Cosseys Creek,1,4,1025.15,134.73,2363.59,1,1,2,0,0.001
2008,Wairoa River,1,3.7233,994.3767,130.9267,2361.3133,1,1,4,0,294.6226
2008,Milnes Stream,1,3.44,1045.83,135.46,2364.94,1,1,3,0,55.5521
2008,Wairoa Rerservoir tributary,0.94,3.77,1009.11,131.9,2361.47,0.996,0.996,2,0,370.1311
2008,Mangatawhiri River tributary,0.9925,2.855,957.2025,127.28,2359.865,1.001,1.001,4.25,0.25,168.9123
2008,Cosseys Creek tributary,1,4,1010.65,132.58,2362.61,1,1,0,0,302.8214
2008,Upper Mangatawhiri Reservoir tributary,1,4,1004.69,131.32,2362.29,1,1,3,0,140.6406
2008,Takirungarere Stream,1,4,995.17,128.61,2361.51,1,1,0.5,0,238.5645
2008,Mangatangi Stream,1,4,1008.2283,129.765,2362.455,1,1,2,0.3333,657.3557
2008,Mangatangi Stream tributary,1,4,982.1,126.51,2360.57,1,1,2,0,318.4439
2008,Wairoa River tributary,1.7,1,1204.21,142.8,2378.75,1.719,2,7,0,521.2744
2008,Reao Stream,1.465,1,1066.895,141.53,2360.82,1.4585,1.6095,2,1,157.7766
2008,Waiwhakarewaumu Stream Stream,1.87,1.93,984.15,120.89,2333.15,1.832,0.94,2,0,293.1721
2008,Waikato River unnamed tributary,1.5,2,983.55,120.66,2333.82,1.487,1,1,0,1090.1199
2008,Orakonui Stream,1.42,1.975,969.01,119.5525,2329.015,1.327,0.9902,1.25,0,0.001
2008,Otawheta Stream,1.83,2,968.065,119.19,2327.27,1.87,1,0,0.5,297.6854
2008,Kourawaikapu Stream,1.07,2,971,119,2330.64,1.04,1,0,0,72.812
2008,Mangamingi Stream,1.36,1.99,975.48,120.28,2331.04,1.361,0.986,1,1,1361.6492
2008,Makarua Swamp,2,1,1059,129,2313,1.561,2,1,2,115.0818
2008,Tutaenui Stream tributary,2.77,1.77,1126.81,127.68,2323.21,2.726,2,0,1,403.2535
2008,Main Drain tributary,2,1,1082.7,129.95,2312.8,2,2,0,1,0.001
2008,Round Reserve wetland,3,2,1079.81,128.24,2320.25,3,2,2,1,130.6367
2008,Tramway Creek,1,4,884.65,98.61,2296.41,1,1,0,1,304.3743
2008,Mangahao River,1.71,1.86,911.21,100.11,2297.68,1.54,1.54,1,1,175.7723
2008,Roaring Creek,1.08,3.75,876.95,98.03,2296.17,1.12,1.12,1,1,198.5032
2008,Whauteihi Stream,1,5,1144.79,128.07,2335.77,1,1,4,0,175.7723
2008,Whanganui River,1.24,2.05,1162.07,130.81,2338.15,1.03,1.03,4,0,134.3061
2008,Waihopai River,3.56,1,810.03,99,2137.97,3.792,2,1,0,1098.3581
2008,Waituna Creek tributary,3.42,1,795.1,100,2130,3.773,2,1,1,0.001
2008,Waikokopu Stream,1.84,1.19,1020.92,129.58,2348.88,1.906,1.906,0.6667,1,146.4006
2008,Waihua Stream,1.07,1.91,1026.93,130.47,2349.82,1.072,1.072,0.5,1.5,38.3493
2008,Horomanga Stream,1.86,1.14,991.975,124.375,2342.44,1.901,1.901,0.5,1.75,766.3941
2008,Mangamako Stream,1.62,1.32,1037.35,131.45,2350.89,1.66,1.66,1,0,226.1685
2008,Ngatamawahine Stream,1,2,1017.24,127,2347.75,1.136,1.136,2,1,65.9406
2008,Pokairoa Stream,1.61,1.39,998.11,122.75,2348.32,2.958,1.393,0,0.5,212.7787
2008,Pahekeheke Stream,2.44,1.44,983.1,119.24,2349.37,3.242,1.379,1,0,185.5766
2008,Wairohia Stream,1,2,1007.28,126.3,2342.38,1,1,1.5,0,0.001
2008,Horomanga River,1.55,1.43,1020.41,128,2346.02,1.614,1.614,1,0,0.001
2008,Haumea Stream,1.25,1.75,1019.9,128,2346,1.335,1.335,1,1,0.001
2008,Selwyn River,2.64,1.51,1170.14,114.01,2289.46,3.486,1.743,0,0,1142.8846
2008,Opuahou Stream,3,1,1208.54,115.85,2260.49,3.062,2,2.5,0,0.001
2008,Waipoua Stream tributary,2,1,1096.62,120.86,2330.67,2,2,1,0,0.001
2008,Black Stream,1.2,2.66,1024.8,118.57,2333.49,1.259,1.525,1,0,0.001
2008,Mangaroa River,1.58,2.25,973.55,110.84,2328.19,1.556,1.556,3,1,240.6211
2008,Waikoukou Stream Wetland,1.575,2.71,1075.015,123.9,2332.43,1.73,1.73,0.5,0,0.001
2008,Reef Creek,1,4,1034.7,107,2321.67,1,1,4,1,0.001
2008,Ruamahanga River,1.98,0.99,1121.95,129.49,2327,1.835,2.032,0,1,208.6072
2008,Richard Burn tributary,1,4.81,666.19,94.6,2139.83,1,1,3,0,422.1595
2008,Richard Burn,1,4.94,421.3,71.48,2121.4,1,1,3,0,281.8031
2008,Unnamed stream Edwardson Sound,1,5,435.75,86.11,2107.08,1,1,3,0,592.8656
2008,Shallow Creek,1,4.54,576.59,91.92,2127.58,1,1,5,0,435.0083
2008,Unnamed stream Earshell Cove,1,5,514.7,85.86,2130.22,1,1,2,0,105.9678
2008,Mike River tributary,1,5,350,75.38,2104.26,1,1,2,1,200.0787
2008,Hilda Burn,1,5,341.57,74.29,2106.66,1,1,3,1,240.6211
2008,Unnamed stream Wet Jacket Arm,1,4.79,425.92,84.57,2111.97,1,1,2.5,0,53.9013
2008,Unnamed stream Broughton Arm,1,4.33,521.21,89.99,2125.44,1,1,3,0,64.9996
2008,Unnamed stream Dissapointment Cove,1,4.22,475.08,93.74,2110.53,1,1,4,0,119.8686
2008,Unnamed stream Anchorage Arm,1,5,501.71,99,2111.43,1,1,4,0,102.4011
2008,Jacobs Creek tributary,1,4.76,417.43,87.96,2111.71,1,1,1,0,208.6072
2008,Unnamed stream Haulashore Cove,1,4.87,303.2,73.24,2100.36,1,1,5,0,59.6711
2008,Unnamed stream Grono Bay,1,5,339.76,75.28,2116.84,1,1,1,0,239.9662
2008,Unnamed stream Crooked Arm,1,4.555,439.75,88.24,2112.86,1,1,1,0,521.6499
2008,Unnamed stream First Arm,1,5,531.62,97.04,2122.58,1,1,3,0,321.2608
2008,Unnamed stream Cascada Bay,1,5,508.38,94.44,2122.86,1,1,3,0,243.6827
2008,Elizabeth River,1,4.4,499.69,89.54,2122.17,1,1,2,1,77.9551
2008,Unnamed wetland Horotiu,2.09,2,1059,139,2345,2.147,2,1,0,0.001
2008,Waiora Stream,4,4.99,1103.25,134.74,2368.97,3.909,1.971,5.5,1,546.24
2008,Whangaiterenga Stream,3.92,4.85,1110.22,136.49,2369.3,3.995,2,7,1,168.9675
2008,Waihou River,1.92,0.96,1117.54,142,2375.64,1.916,2.647,2,0,370.1311
2008,Hikutaia River,2,1,1113.63,142,2374.01,3.075,2.037,1,0,65.8432
2008,Carters Creek,4,2.3,1165.54,111.59,2271.69,4,2,1,0,0.001
2008,Pareora River tributary,1.725,0.9825,1039.2925,111,2190.5125,2.8797,1.7328,2,0,0.001
2008,Orari River tributary,3.99,1.65,1109.8,110,2227.35,3.943,1.971,3,1,0.001
2008,Rangitaiki River,1.83,1.41,1136.73,139.46,2369.28,2,2,2.2727,0.4545,188.1105
2008,Tarawera River,1.89,1.73,1140.84,139.14,2371.95,1.931,1.945,2,1,116.3894
2008,Mahurangi River,1.79,2.3433,1124.4467,150.48,2373.4733,1.6667,1.8637,2,0.6667,214.5724
2008,Kaipara River tributary,1.1233,1.5633,1061.4233,144.6033,2368.75,1.1327,1.4083,0.6667,0,280.4054
2008,Patauoa Creek,1.0667,1.9233,1036.5633,143.46,2357.98,1.0677,1.1353,0.3333,0,225.3691
2008,Ngatoro Stream,2.94,1,857.41,108.16,2335.45,2.898,2,1.5,0,125.3839
2008,Cave Beach Stream,3,2,1089.96,134.13,2334.93,3.075,2,1,0,780.3238
2008,Matanehunehu Stream,2.12,1.96,1018.62,130.86,2342.59,2.129,2.957,4,0,895.7423
2008,Waiteika Stream,3.4,2,1000.31,133.475,2342.775,3.066,2.4575,2.5,0,135.8787
2008,Mangorei Stream,5,1,1013.235,125.5,2346.555,5,2,2,1,347.9428
2008,Korito Stream,5,1,1008.46,124.82,2346.07,5,2,2,0,50.6383
2008,Otamatapaio River tributary,3.15,3.5533,990.2967,71.3567,2271.4433,3.1517,1.1517,0.3333,0.6667,513.7315
